,item_identifier,item_weight,item_fat_content,item_visibility,item_type,item_mrp,outlet_identifier,outlet_establishment_year,outlet_size,outlet_location_type,outlet_type,item_outlet_sales
7315,FDP11,15.850000381469727,Low Fat,0.069240685,Breads,217.5166015625,OUT045,2002,Small,Tier 2,Supermarket Type1,653.1498
7316,FDB08,6.054999828338623,Low Fat,0.03127929,Fruits and Vegetables,160.35780334472656,OUT017,2007,Small,Tier 2,Supermarket Type1,2406.867
7317,FDI33,16.5,Low Fat,0.028476451,Snack Foods,91.01460266113281,OUT045,2002,Small,Tier 2,Supermarket Type1,1368.219
7318,FDO13,7.864999771118164,Low Fat,0.061183503,Breakfast,164.55259704589844,OUT045,2002,Small,Tier 2,Supermarket Type1,1644.526
7319,FDE53,10.895000457763672,Low Fat,0.027032204,Frozen Foods,106.3280029296875,OUT017,2007,Small,Tier 2,Supermarket Type1,852.224
7320,FDV24,5.635000228881836,Low Fat,0.172856719,Baking Goods,148.2050018310547,OUT010,1998,Small,Tier 3,Grocery Store,449.415
7321,FDI34,10.649999618530273,Regular,0.085617517,Snack Foods,229.36680603027344,OUT017,2007,Small,Tier 2,Supermarket Type1,2303.668
7322,FDL36,15.100000381469727,Low Fat,0.127334766,Baking Goods,88.28299713134766,OUT010,1998,Small,Tier 3,Grocery Store,89.883
7323,FDI38,13.350000381469727,Regular,0.014656564,Canned,208.5637969970703,OUT045,2002,Small,Tier 2,Supermarket Type1,2277.7018
7324,DRI51,17.25,LF,0.0,Dairy,171.57640075683594,OUT045,2002,Small,Tier 2,Supermarket Type1,4637.9628
7325,FDP28,13.649999618530273,Regular,0.080804019,Frozen Foods,261.193603515625,OUT045,2002,Small,Tier 2,Supermarket Type1,2348.9424
7326,FDL08,10.800000190734863,Low Fat,0.050000257,Fruits and Vegetables,243.91439819335938,OUT017,2007,Small,Tier 2,Supermarket Type1,4655.2736
7327,DRK59,8.895000457763672,Low Fat,0.0,Hard Drinks,232.9615936279297,OUT045,2002,Small,Tier 2,Supermarket Type1,2812.3392
7328,FDU33,7.630000114440918,Regular,0.225476528,Snack Foods,45.140201568603516,OUT010,1998,Small,Tier 3,Grocery Store,45.9402
7329,FDX47,6.550000190734863,Regular,0.034800079,Breads,157.52879333496094,OUT017,2007,Small,Tier 2,Supermarket Type1,1571.288
7330,NCO26,7.235000133514404,Low Fat,0.077290355,Household,116.94920349121094,OUT017,2007,Small,Tier 2,Supermarket Type1,2316.984
7331,FDL13,13.850000381469727,Regular,0.094265737,Breakfast,233.92999267578125,OUT010,1998,Small,Tier 3,Grocery Store,233.03
7332,FDB28,6.614999771118164,Low Fat,0.156307983,Dairy,196.3426055908203,OUT010,1998,Small,Tier 3,Grocery Store,790.9704
7333,FDC41,15.600000381469727,Low Fat,0.195688803,Frozen Foods,77.36699676513672,OUT010,1998,Small,Tier 3,Grocery Store,153.134
7334,DRI23,18.850000381469727,Low Fat,0.13747519,Hard Drinks,158.65780639648438,OUT045,2002,Small,Tier 2,Supermarket Type1,3369.6138
7335,FDI34,10.649999618530273,Regular,0.085308611,Snack Foods,230.2667999267578,OUT045,2002,Small,Tier 2,Supermarket Type1,5759.17
7336,DRJ25,14.600000381469727,Low Fat,0.150872868,Soft Drinks,47.56919860839844,OUT045,2002,Small,Tier 2,Supermarket Type1,1379.5376
7337,FDQ34,10.850000381469727,Low Fat,0.163160327,Snack Foods,107.46219635009766,OUT017,2007,Small,Tier 2,Supermarket Type1,1693.7952
7338,FDH04,6.114999771118164,Regular,0.011437302,Frozen Foods,92.44879913330078,OUT017,2007,Small,Tier 2,Supermarket Type1,1358.232
7339,FDN39,19.350000381469727,Regular,0.109667698,Meat,166.08160400390625,OUT010,1998,Small,Tier 3,Grocery Store,671.1264
7340,FDR07,21.350000381469727,Low Fat,0.130127365,Fruits and Vegetables,96.20939636230469,OUT010,1998,Small,Tier 3,Grocery Store,190.4188
7341,FDS33,6.670000076293945,Regular,0.124126756,Snack Foods,88.95140075683594,OUT017,2007,Small,Tier 2,Supermarket Type1,2125.2336
7342,FDH20,16.100000381469727,Regular,0.024999711,Fruits and Vegetables,97.84100341796875,OUT045,2002,Small,Tier 2,Supermarket Type1,1255.033
7343,NCP50,17.350000381469727,Low Fat,0.020676141,Others,80.66179656982422,OUT017,2007,Small,Tier 2,Supermarket Type1,1208.427
7344,FDS40,15.350000381469727,Low Fat,0.02346559,Frozen Foods,35.21900177001953,OUT010,1998,Small,Tier 3,Grocery Store,36.619
7345,NCZ17,12.149999618530273,Low Fat,0.132952286,Health and Hygiene,37.65060043334961,OUT010,1998,Small,Tier 3,Grocery Store,37.9506
7346,FDK46,9.600000381469727,Low Fat,0.086145867,Snack Foods,258.36199951171875,OUT010,1998,Small,Tier 3,Grocery Store,259.662
7347,FDT15,12.149999618530273,Regular,0.071440118,Meat,182.2949981689453,OUT010,1998,Small,Tier 3,Grocery Store,549.285
7348,DRI01,7.96999979019165,Low Fat,0.057667173,Soft Drinks,172.14219665527344,OUT010,1998,Small,Tier 3,Grocery Store,517.3266
7349,FDC14,14.5,Regular,0.06904249,Canned,41.44540023803711,OUT010,1998,Small,Tier 3,Grocery Store,41.9454
7350,FDJ52,7.144999980926514,Low Fat,0.017887474,Frozen Foods,160.65780639648438,OUT017,2007,Small,Tier 2,Supermarket Type1,1765.0358
7351,FDJ56,8.984999656677246,Low Fat,0.184440421,Fruits and Vegetables,99.66999816894531,OUT017,2007,Small,Tier 2,Supermarket Type1,3295.71
7352,NCR54,16.350000381469727,low fat,0.091074449,Household,196.81100463867188,OUT017,2007,Small,Tier 2,Supermarket Type1,3338.987
7353,DRM23,16.600000381469727,Low Fat,0.136500981,Hard Drinks,173.34219360351562,OUT017,2007,Small,Tier 2,Supermarket Type1,4138.6128
7354,NCM31,6.09499979019165,Low Fat,0.081361288,Others,141.9154052734375,OUT045,2002,Small,Tier 2,Supermarket Type1,2694.4926
7355,FDY21,15.100000381469727,Low Fat,0.0,Snack Foods,197.21099853515625,OUT010,1998,Small,Tier 3,Grocery Store,196.411
7356,FDR45,10.800000190734863,Low Fat,0.029107004,Snack Foods,240.52220153808594,OUT017,2007,Small,Tier 2,Supermarket Type1,4541.4218
7357,FDW44,9.5,Regular,0.058835928,Fruits and Vegetables,170.2447967529297,OUT010,1998,Small,Tier 3,Grocery Store,170.4448
7358,FDY39,5.304999828338623,Regular,0.07871639,Meat,183.56080627441406,OUT010,1998,Small,Tier 3,Grocery Store,551.2824
7359,DRD37,9.800000190734863,Low Fat,0.013869809,Soft Drinks,47.40599822998047,OUT045,2002,Small,Tier 2,Supermarket Type1,978.726
7360,FDK41,14.300000190734863,Low Fat,0.12826315,Frozen Foods,83.42240142822266,OUT017,2007,Small,Tier 2,Supermarket Type1,681.7792
7361,FDL24,10.300000190734863,Regular,0.02494708,Baking Goods,172.34219360351562,OUT045,2002,Small,Tier 2,Supermarket Type1,5690.5926
7362,FDZ07,15.100000381469727,Regular,0.157154813,Fruits and Vegetables,62.219398498535156,OUT010,1998,Small,Tier 3,Grocery Store,185.7582
7363,DRI03,6.03000020980835,Low Fat,0.022832115,Dairy,176.7028045654297,OUT017,2007,Small,Tier 2,Supermarket Type1,1416.8224
7364,FDR20,20.0,Regular,0.028180789,Fruits and Vegetables,46.8744010925293,OUT045,2002,Small,Tier 2,Supermarket Type1,905.488
7365,NCX05,15.199999809265137,Low Fat,0.162462044,Health and Hygiene,117.64920043945312,OUT010,1998,Small,Tier 3,Grocery Store,347.5476
7366,DRZ11,8.850000381469727,Regular,0.113302223,Soft Drinks,125.13880157470703,OUT017,2007,Small,Tier 2,Supermarket Type1,1114.5492
7367,DRF03,19.100000381469727,Low Fat,0.045400017,Dairy,38.81380081176758,OUT045,2002,Small,Tier 2,Supermarket Type1,690.4346
7368,NCF30,17.0,Low Fat,0.126958147,Household,125.83619689941406,OUT017,2007,Small,Tier 2,Supermarket Type1,2516.724
7369,FDB45,20.850000381469727,Low Fat,0.02137305,Fruits and Vegetables,103.33059692382812,OUT045,2002,Small,Tier 2,Supermarket Type1,522.653
7370,FDK40,7.034999847412109,Low Fat,0.0,Frozen Foods,263.2909851074219,OUT010,1998,Small,Tier 3,Grocery Store,525.982
7371,FDN49,17.25,Regular,0.209600084,Breakfast,40.347999572753906,OUT010,1998,Small,Tier 3,Grocery Store,39.948
7372,FDR15,9.300000190734863,Regular,0.033505804,Meat,153.431396484375,OUT045,2002,Small,Tier 2,Supermarket Type1,2482.1024
7373,FDO38,17.25,Low Fat,0.072986772,Canned,78.89859771728516,OUT045,2002,Small,Tier 2,Supermarket Type1,1635.8706
7374,DRC24,17.850000381469727,Low Fat,0.024961677,Soft Drinks,153.19979858398438,OUT017,2007,Small,Tier 2,Supermarket Type1,3383.5956
7375,NCJ30,5.820000171661377,Low Fat,0.134975628,Household,170.57899475097656,OUT010,1998,Small,Tier 3,Grocery Store,509.337
7376,FDM10,18.25,Low Fat,0.076125668,Snack Foods,214.0218048095703,OUT045,2002,Small,Tier 2,Supermarket Type1,2564.6616
7377,DRJ49,6.864999771118164,Low Fat,0.014021626,Soft Drinks,127.16519927978516,OUT045,2002,Small,Tier 2,Supermarket Type1,1291.652
7378,NCN29,15.199999809265137,Low Fat,0.020280476,Health and Hygiene,49.10340118408203,OUT010,1998,Small,Tier 3,Grocery Store,194.4136
7379,FDY27,6.380000114440918,Low Fat,0.031962866,Dairy,178.03439331054688,OUT045,2002,Small,Tier 2,Supermarket Type1,535.3032
7380,FDZ02,6.90500020980835,Regular,0.063850971,Dairy,97.27259826660156,OUT010,1998,Small,Tier 3,Grocery Store,195.7452
7381,NCQ17,10.300000190734863,LF,0.117593973,Health and Hygiene,154.46299743652344,OUT017,2007,Small,Tier 2,Supermarket Type1,2503.408
7382,FDH44,19.100000381469727,Regular,0.026018497,Fruits and Vegetables,148.24180603027344,OUT017,2007,Small,Tier 2,Supermarket Type1,3089.9778
7383,NCO53,16.200000762939453,Low Fat,0.176175402,Health and Hygiene,184.06080627441406,OUT017,2007,Small,Tier 2,Supermarket Type1,2021.3688
7384,FDG38,8.975000381469727,Regular,0.088257771,Canned,84.12239837646484,OUT010,1998,Small,Tier 3,Grocery Store,170.4448
7385,NCQ43,17.75,Low Fat,0.111527348,Others,110.29119873046875,OUT045,2002,Small,Tier 2,Supermarket Type1,873.5296
7386,FDZ02,6.90500020980835,Regular,0.038363204,Dairy,98.17259979248047,OUT017,2007,Small,Tier 2,Supermarket Type1,587.2356
7387,FDS04,10.194999694824219,Regular,0.245483691,Frozen Foods,141.88380432128906,OUT010,1998,Small,Tier 3,Grocery Store,280.9676
7388,FDN56,5.460000038146973,Regular,0.107274301,Fruits and Vegetables,145.57859802246094,OUT045,2002,Small,Tier 2,Supermarket Type1,3900.9222
7389,FDF14,7.550000190734863,Low Fat,0.0273235,Canned,151.9340057373047,OUT017,2007,Small,Tier 2,Supermarket Type1,1837.608
7390,FDU40,20.850000381469727,Low Fat,0.03747983,Frozen Foods,192.747802734375,OUT045,2002,Small,Tier 2,Supermarket Type1,2131.2258
7391,NCL18,18.850000381469727,Low Fat,0.168531813,Household,192.5135955810547,OUT017,2007,Small,Tier 2,Supermarket Type1,2916.204
7392,NCV05,10.100000381469727,Low Fat,0.030269774,Health and Hygiene,152.46560668945312,OUT045,2002,Small,Tier 2,Supermarket Type1,2934.8464
7393,FDR32,6.78000020980835,Regular,0.085981978,Fruits and Vegetables,228.4694061279297,OUT045,2002,Small,Tier 2,Supermarket Type1,5480.8656
7394,FDH50,15.0,Regular,0.161762835,Canned,185.92660522460938,OUT045,2002,Small,Tier 2,Supermarket Type1,2581.9724
7395,FDS19,13.800000190734863,Regular,0.107469819,Fruits and Vegetables,77.80120086669922,OUT010,1998,Small,Tier 3,Grocery Store,227.7036
7396,FDI27,8.710000038146973,Regular,0.046079575,Dairy,43.57440185546875,OUT045,2002,Small,Tier 2,Supermarket Type1,407.4696
7397,DRG36,14.149999618530273,low fat,0.09557165,Soft Drinks,171.01060485839844,OUT045,2002,Small,Tier 2,Supermarket Type1,4106.6544
7398,DRD37,9.800000190734863,LF,0.02316823,Soft Drinks,47.50600051879883,OUT010,1998,Small,Tier 3,Grocery Store,186.424
7399,FDU46,10.300000190734863,Regular,0.011148865,Snack Foods,84.85399627685547,OUT045,2002,Small,Tier 2,Supermarket Type1,778.986
7400,NCB43,20.200000762939453,Low Fat,0.100477461,Household,187.789794921875,OUT017,2007,Small,Tier 2,Supermarket Type1,2245.0776
7401,FDI04,13.649999618530273,reg,0.073060301,Frozen Foods,196.2425994873047,OUT045,2002,Small,Tier 2,Supermarket Type1,2570.6538
7402,NCD31,12.100000381469727,Low Fat,0.025834128,Household,165.15260314941406,OUT010,1998,Small,Tier 3,Grocery Store,164.4526
7403,FDR09,18.25,Low Fat,0.130095044,Snack Foods,257.29620361328125,OUT010,1998,Small,Tier 3,Grocery Store,517.9924
7404,NCK42,7.474999904632568,LF,0.013146636,Household,214.51919555664062,OUT045,2002,Small,Tier 2,Supermarket Type1,2804.3496
7405,FDU23,12.149999618530273,Low Fat,0.02176755,Breads,164.61839294433594,OUT045,2002,Small,Tier 2,Supermarket Type1,3797.7232
7406,FDU15,13.649999618530273,Regular,0.0,Meat,36.6531982421875,OUT017,2007,Small,Tier 2,Supermarket Type1,755.0172
7407,FDV20,20.200000762939453,Regular,0.100095288,Fruits and Vegetables,125.2677993774414,OUT010,1998,Small,Tier 3,Grocery Store,127.1678
7408,FDB50,13.0,Low Fat,0.154487495,Canned,77.29859924316406,OUT017,2007,Small,Tier 2,Supermarket Type1,1246.3776
7409,DRM59,5.880000114440918,Low Fat,0.003599378,Hard Drinks,152.2998046875,OUT045,2002,Small,Tier 2,Supermarket Type1,3075.996
7410,FDU25,12.350000381469727,Low Fat,0.026832182,Canned,57.32460021972656,OUT017,2007,Small,Tier 2,Supermarket Type1,1332.2658
7411,NCU42,9.0,Low Fat,0.019616991,Household,169.64739990234375,OUT017,2007,Small,Tier 2,Supermarket Type1,2526.711
7412,FDH21,10.395000457763672,LF,0.05226427,Seafood,158.4604034423828,OUT010,1998,Small,Tier 3,Grocery Store,158.4604
7413,NCL29,9.694999694824219,Low Fat,0.114170506,Health and Hygiene,158.9604034423828,OUT045,2002,Small,Tier 2,Supermarket Type1,1743.0644
7414,NCD43,8.850000381469727,Low Fat,0.026814124,Household,103.79640197753906,OUT010,1998,Small,Tier 3,Grocery Store,210.3928
7415,FDT23,7.71999979019165,Regular,0.074883035,Breads,79.89859771728516,OUT045,2002,Small,Tier 2,Supermarket Type1,1090.5804
7416,FDE16,8.895000457763672,Low Fat,0.044093978,Frozen Foods,208.39540100097656,OUT010,1998,Small,Tier 3,Grocery Store,1041.977
7417,FDV60,20.200000762939453,Regular,0.117599259,Baking Goods,195.31100463867188,OUT045,2002,Small,Tier 2,Supermarket Type1,3338.987
7418,FDL09,19.600000381469727,Regular,0.12829573,Snack Foods,167.28160095214844,OUT045,2002,Small,Tier 2,Supermarket Type1,2013.3792
7419,FDE05,10.895000457763672,Regular,0.03263762,Frozen Foods,147.710205078125,OUT017,2007,Small,Tier 2,Supermarket Type1,1895.5326
7420,DRO35,13.850000381469727,LF,0.034765901,Hard Drinks,114.24919891357422,OUT017,2007,Small,Tier 2,Supermarket Type1,1853.5872
7421,FDN60,15.100000381469727,Low Fat,0.095696334,Baking Goods,159.76040649414062,OUT017,2007,Small,Tier 2,Supermarket Type1,2693.8268
7422,FDZ16,16.850000381469727,Regular,0.267565911,Frozen Foods,194.14779663085938,OUT010,1998,Small,Tier 3,Grocery Store,1162.4868
7423,FDW10,21.200000762939453,Low Fat,0.071076055,Snack Foods,174.83700561523438,OUT017,2007,Small,Tier 2,Supermarket Type1,5469.547
7424,FDT60,12.0,Low Fat,0.075701524,Baking Goods,124.63880157470703,OUT045,2002,Small,Tier 2,Supermarket Type1,2105.2596
7425,FDG57,14.699999809265137,Low Fat,0.072444983,Fruits and Vegetables,48.60340118408203,OUT045,2002,Small,Tier 2,Supermarket Type1,194.4136
7426,FDS19,13.800000190734863,Regular,0.06457046,Fruits and Vegetables,76.20120239257812,OUT017,2007,Small,Tier 2,Supermarket Type1,1669.8264
7427,FDV32,7.784999847412109,Low Fat,0.089210159,Fruits and Vegetables,64.2509994506836,OUT017,2007,Small,Tier 2,Supermarket Type1,1328.271
7428,DRI39,13.800000190734863,Low Fat,0.097611115,Dairy,54.893001556396484,OUT017,2007,Small,Tier 2,Supermarket Type1,679.116
7429,NCA29,10.5,Low Fat,0.027430696,Household,171.110595703125,OUT017,2007,Small,Tier 2,Supermarket Type1,3593.3226
7430,DRL47,19.700000762939453,LF,0.038815341,Hard Drinks,124.23619842529297,OUT045,2002,Small,Tier 2,Supermarket Type1,1887.543
7431,DRH36,16.200000762939453,Low Fat,0.033568871,Soft Drinks,74.96959686279297,OUT017,2007,Small,Tier 2,Supermarket Type1,2162.5184
7432,FDQ16,19.700000762939453,Low Fat,0.041974489,Frozen Foods,108.69120025634766,OUT017,2007,Small,Tier 2,Supermarket Type1,2183.824
7433,FDG09,20.600000381469727,Regular,0.048207431,Fruits and Vegetables,188.05560302734375,OUT017,2007,Small,Tier 2,Supermarket Type1,2065.3116
7434,DRI59,9.5,Low Fat,0.041065647,Hard Drinks,223.50880432128906,OUT017,2007,Small,Tier 2,Supermarket Type1,4697.8848
7435,NCH42,6.860000133514404,Low Fat,0.03674399,Household,231.2010040283203,OUT017,2007,Small,Tier 2,Supermarket Type1,6201.927
7436,FDK24,9.194999694824219,Low Fat,0.101500374,Baking Goods,45.27439880371094,OUT045,2002,Small,Tier 2,Supermarket Type1,679.116
7437,FDJ09,15.0,Low Fat,0.058725134,Snack Foods,43.674400329589844,OUT017,2007,Small,Tier 2,Supermarket Type1,407.4696
7438,FDV39,11.300000190734863,Low Fat,0.007321067,Meat,197.7425994873047,OUT017,2007,Small,Tier 2,Supermarket Type1,2570.6538
7439,FDY36,12.300000190734863,Low Fat,0.009463757,Baking Goods,73.83799743652344,OUT017,2007,Small,Tier 2,Supermarket Type1,1245.046
7440,FDU13,8.354999542236328,Low Fat,0.187939003,Canned,146.94180297851562,OUT045,2002,Small,Tier 2,Supermarket Type1,1029.9926
7441,FDS10,19.200000762939453,Low Fat,0.035384612,Snack Foods,180.33180236816406,OUT017,2007,Small,Tier 2,Supermarket Type1,3428.2042
7442,FDS43,11.649999618530273,Low Fat,0.040597054,Fruits and Vegetables,187.32400512695312,OUT045,2002,Small,Tier 2,Supermarket Type1,1864.24
7443,FDU12,15.5,Regular,0.126791761,Baking Goods,262.15679931640625,OUT010,1998,Small,Tier 3,Grocery Store,527.3136
7444,FDW47,15.0,Low Fat,0.077622622,Breads,121.84140014648438,OUT010,1998,Small,Tier 3,Grocery Store,243.6828
7445,FDH56,9.800000190734863,Regular,0.106816919,Fruits and Vegetables,114.24919891357422,OUT010,1998,Small,Tier 3,Grocery Store,463.3968
7446,FDY37,17.0,Regular,0.026622757,Canned,144.2469940185547,OUT045,2002,Small,Tier 2,Supermarket Type1,3149.234
7447,FDX35,5.034999847412109,Regular,0.080362549,Breads,229.00360107421875,OUT017,2007,Small,Tier 2,Supermarket Type1,4326.3684
7448,DRG15,6.130000114440918,Low Fat,0.077169953,Dairy,63.0536003112793,OUT017,2007,Small,Tier 2,Supermarket Type1,1225.072
7449,FDA09,13.350000381469727,Regular,0.15021128,Snack Foods,179.0659942626953,OUT017,2007,Small,Tier 2,Supermarket Type1,2696.49
7450,NCE55,8.920000076293945,Low Fat,0.130663423,Household,175.23699951171875,OUT017,2007,Small,Tier 2,Supermarket Type1,2117.244
7451,FDQ51,16.0,Regular,0.029377239,Meat,46.17179870605469,OUT010,1998,Small,Tier 3,Grocery Store,94.5436
7452,FDR46,16.850000381469727,Low Fat,0.233356571,Snack Foods,146.5760040283203,OUT010,1998,Small,Tier 3,Grocery Store,439.428
7453,FDE41,9.194999694824219,Regular,0.064143995,Frozen Foods,85.95659637451172,OUT045,2002,Small,Tier 2,Supermarket Type1,1691.132
7454,FDH19,19.350000381469727,Low Fat,0.033275634,Meat,173.87379455566406,OUT017,2007,Small,Tier 2,Supermarket Type1,2432.8332
7455,FDW26,11.800000190734863,Regular,0.107662745,Dairy,224.1772003173828,OUT017,2007,Small,Tier 2,Supermarket Type1,2890.9036
7456,FDW35,10.600000381469727,Low Fat,0.01115195,Breads,40.64540100097656,OUT017,2007,Small,Tier 2,Supermarket Type1,167.7816
7457,FDQ55,13.649999618530273,Regular,0.013064516,Fruits and Vegetables,115.5833969116211,OUT045,2002,Small,Tier 2,Supermarket Type1,1382.2008
7458,FDV24,5.635000228881836,Low Fat,0.103481775,Baking Goods,150.0050048828125,OUT045,2002,Small,Tier 2,Supermarket Type1,1797.66
7459,FDG50,7.40500020980835,Low Fat,0.015358176,Canned,92.41459655761719,OUT017,2007,Small,Tier 2,Supermarket Type1,1459.4336
7460,FDT46,11.350000381469727,Low Fat,0.030981392,Snack Foods,51.90079879760742,OUT017,2007,Small,Tier 2,Supermarket Type1,708.4112
7461,FDV56,16.100000381469727,Regular,0.013623294,Fruits and Vegetables,109.3595962524414,OUT045,2002,Small,Tier 2,Supermarket Type1,1186.4556
7462,NCS38,8.600000381469727,Low Fat,0.090374342,Household,114.31759643554688,OUT045,2002,Small,Tier 2,Supermarket Type1,1946.7992
7463,FDY59,8.194999694824219,Low Fat,0.031467128,Baking Goods,91.84619903564453,OUT045,2002,Small,Tier 2,Supermarket Type1,2313.655
7464,FDP60,17.350000381469727,Low Fat,0.056032247,Baking Goods,102.30159759521484,OUT045,2002,Small,Tier 2,Supermarket Type1,1619.2256
7465,FDW45,18.0,Low Fat,0.039090105,Snack Foods,148.44180297851562,OUT045,2002,Small,Tier 2,Supermarket Type1,4119.9704
7466,NCO41,12.5,Low Fat,0.031549131,Health and Hygiene,99.03839874267578,OUT010,1998,Small,Tier 3,Grocery Store,197.0768
7467,NCD18,16.0,Low Fat,0.073080167,Household,228.466796875,OUT017,2007,Small,Tier 2,Supermarket Type1,2534.0348
7468,FDW43,20.100000381469727,Regular,0.022552083,Fruits and Vegetables,226.60360717773438,OUT017,2007,Small,Tier 2,Supermarket Type1,6831.108
7469,FDU19,8.770000457763672,Regular,0.047036036,Fruits and Vegetables,170.54220581054688,OUT017,2007,Small,Tier 2,Supermarket Type1,2759.0752
7470,FDX34,6.195000171661377,Low Fat,0.072131519,Snack Foods,120.10980224609375,OUT045,2002,Small,Tier 2,Supermarket Type1,2892.2352
7471,FDX55,15.100000381469727,Low Fat,0.0,Fruits and Vegetables,216.41659545898438,OUT045,2002,Small,Tier 2,Supermarket Type1,2830.3158
7472,NCS05,11.5,Low Fat,0.021020616,Health and Hygiene,130.79420471191406,OUT045,2002,Small,Tier 2,Supermarket Type1,2782.3782
